Wall time,Step,Value
1731576852.008445,2840,612.1747436523438
1731576861.919911,2843,612.1580200195312
1731576871.970701,2846,612.1038208007812
1731576908.7924669,2857,611.992431640625
1731576918.9754298,2860,611.9456176757812
1731577006.329031,2886,611.701904296875
1731577026.545793,2892,611.6472778320312
1731577036.610972,2895,611.6470947265625
1731577070.079173,2905,611.5919189453125
1731577261.6450071,2961,611.32080078125
1731577305.055259,2974,611.2728271484375
1731577350.0607119,2987,611.2173461914062
1731577403.692721,3003,611.192138671875
1731577427.5696871,3010,611.1799926757812
1731577454.264489,3018,611.1619873046875
1731577464.329958,3021,611.1573486328125
1731577470.90977,3023,611.1520385742188
1731577481.353397,3026,611.146728515625
1731577501.5501041,3032,611.134033203125
1731577532.938634,3041,611.1293334960938
1731577564.179908,3050,611.0986938476562
1731577574.9282858,3053,611.078369140625
1731577605.96084,3061,611.0774536132812
1731577617.790085,3064,611.0632934570312
1731577638.988498,3069,611.0602416992188
1731577652.2958238,3072,611.0537109375
1731577666.744056,3076,611.0536499023438
1731577686.678405,3080,611.0586547851562
1731577708.865016,3085,611.0228271484375
1731577737.791973,3091,611.012451171875
1731577801.483449,3108,610.9913940429688
1731577808.179222,3110,610.98779296875
1731577821.574872,3114,610.9832763671875
1731577851.672013,3123,610.970703125
1731577878.602379,3130,610.9553833007812
1731577882.1991239,3131,610.94384765625
1731577897.569862,3135,610.93994140625
1731577952.8261352,3151,610.9171752929688
1731577972.8616729,3157,610.915771484375
1731577976.1914911,3158,610.9187622070312
1731577982.868046,3160,610.9100341796875
1731578046.11802,3179,610.8799438476562
1731578079.510624,3189,610.9259643554688
1731578122.916842,3202,610.8709106445312
1731578139.568256,3207,610.867431640625
1731578177.5131361,3218,610.8326416015625
1731578184.2879639,3220,610.81396484375
1731578200.9510279,3225,610.764892578125
1731578217.7076669,3230,610.7185668945312
1731578257.3459961,3242,610.6729125976562
1731578280.660653,3249,610.6646728515625
1731578287.2507331,3251,610.6527709960938
1731578300.549227,3255,610.6436157226562
1731578303.8511202,3256,610.637939453125
1731578317.158247,3260,610.6397094726562
1731578330.466888,3264,610.6380004882812
1731578333.7728472,3265,610.6270141601562
1731578370.4806762,3276,610.60302734375
1731578396.861981,3284,610.5821533203125
1731578414.386708,3289,610.581298828125
1731578417.644313,3290,610.5634765625
1731578424.230717,3292,610.5736694335938
1731578434.015727,3295,610.5579223632812
1731578447.362514,3299,610.572509765625
1731578503.987735,3316,610.5352783203125
1731578554.873064,3330,610.5723266601562
1731578578.7385888,3335,610.5596313476562
1731578587.701618,3337,610.55517578125
1731578603.468079,3340,610.5482788085938
1731578634.701492,3346,610.539794921875
1731578646.291324,3348,610.5358276367188
1731578709.709287,3360,610.5249633789062
1731578743.2117178,3366,610.5169677734375
1731579763.676859,3376,610.519775390625
1731579787.584873,3383,610.4962158203125
1731579804.008557,3388,610.490478515625
1731579906.361394,3419,610.4578857421875
1731579912.884047,3421,610.4483032226562
1731579922.661835,3424,610.4420776367188
1731579925.9168918,3425,610.4496459960938
1731579939.028939,3429,610.4472045898438
1731579978.6435359,3441,610.4295043945312
1731580017.6930418,3453,610.4336547851562
1731580030.9945972,3457,610.42431640625
1731580034.239229,3458,610.4251098632812
1731580037.475706,3459,610.4224243164062
1731580080.5846999,3472,610.3992309570312
1731580113.567109,3482,610.3869018554688
1731580116.826507,3483,610.3901977539062
1731580136.393141,3489,610.3858642578125
1731580142.989673,3491,610.3839111328125
1731580146.269068,3492,610.3815307617188
1731580169.3379478,3499,610.3787231445312
1731580266.9107862,3528,610.3758544921875
1731580277.191728,3531,610.3693237304688
1731580284.063178,3533,610.378173828125
1731580294.02209,3536,610.3682861328125
1731580335.118712,3548,610.36376953125
1731580424.414955,3573,610.351806640625
1731580465.392162,3585,610.356689453125
1731580562.788505,3612,610.3502197265625
1731580631.991074,3633,610.3504028320312
1731580651.8050098,3639,610.3453979492188
1731580691.485931,3651,610.3286743164062
1731580711.551307,3657,610.3102416992188
1731580748.591928,3668,610.2860107421875
1731580775.4922,3676,610.2644653320312
1731580802.382963,3684,610.30419921875
1731580852.394399,3699,610.2922973632812
1731580926.26546,3721,610.285888671875
1731580932.8710651,3723,610.277099609375
1731580956.78838,3730,610.2711791992188
1731580993.2850308,3741,610.2633056640625
1731580996.655761,3742,610.2708129882812
1731581016.668422,3748,610.264892578125
1731581040.1282,3755,610.2588500976562
1731581046.8119411,3757,610.2726440429688
1731581086.756993,3768,610.2557983398438
1731581107.902078,3773,610.2548828125
1731581124.56323,3776,610.2649536132812
1731581153.620071,3781,610.2603149414062
1731581176.347383,3785,610.2584228515625
1731581187.416877,3787,610.2562866210938
1731581244.19439,3797,610.2515258789062
1731581301.8838952,3808,610.258056640625
1731581306.918408,3809,610.256103515625
1731581354.4055738,3818,610.2523193359375
1731581474.872778,3845,610.2408447265625
1731581512.893478,3853,610.2285766601562
1731581517.796572,3854,610.2243041992188
1731581522.7818298,3855,610.2205200195312
1731581642.645063,3881,610.1689453125
1731581653.2684119,3883,610.1590576171875
1731581658.0234182,3884,610.1598510742188
1731581702.932503,3892,610.1552124023438
1731581729.781952,3897,610.1554565429688
1731581762.089432,3903,610.1514282226562
1731581812.204302,3912,610.1422119140625
1731581882.618526,3925,610.124267578125
1731581901.682635,3928,610.1224975585938
1731582013.0666711,3946,610.12890625
