Wall time,Step,Value
1732812921.544917,340822,2.6151808924623765e-05
1732812965.708462,341822,2.1277895939419977e-05
1732813009.825012,342822,1.3375297385209706e-05
1732813054.042592,343822,1.240505571331596e-05
1732813097.9726121,344822,1.3489031516655814e-05
1732813142.033826,345822,1.168055496236775e-05
1732813186.411563,346822,2.473470703989733e-05
1732813230.775297,347822,2.2455396901932545e-05
1732813275.009875,348822,1.7085876606870443e-05
1732813319.2926111,349822,1.2549242455861531e-05
1732813363.6899378,350822,1.7778475012164563e-05
1732813407.6934779,351822,1.2988811249670107e-05
1732813451.746992,352822,1.5059786164783873e-05
1732813496.1445918,353822,1.1731626727851108e-05
1732813540.600367,354822,1.2229352250869852e-05
1732813584.977342,355822,1.5281564628821798e-05
1732813630.863609,356822,2.723882244026754e-05
1732813675.731345,357822,2.0887913706246763e-05
1732813719.7749581,358822,1.3424045391730033e-05
1732813765.386084,359822,1.1797106708399951e-05
1732813812.08038,360822,1.172655447589932e-05
1732813941.127902,362459,1.1390531653887592e-05
1732813983.70516,363459,1.1123813237645663e-05
1732814028.389964,364459,1.2012485967716202e-05
1732814073.267009,365459,2.1160911273909733e-05
1732814118.797451,366459,2.7211061023990624e-05
1732814163.033537,367459,1.841938865254633e-05
1732814210.730247,368459,1.8161623302148655e-05
1732814256.013688,369459,1.3514327292796224e-05
1732814302.5006132,370459,1.4779804587305989e-05
1732814348.2560709,371459,1.7341353668598458e-05
1732814394.98121,372459,1.536150011816062e-05
1732814441.568299,373459,1.1437985449447297e-05
1732814485.904014,374459,1.1400324183341581e-05
1732814530.525202,375459,1.5267773051164113e-05
1732814574.957731,376459,1.2218453775858507e-05
1732814620.1195562,377459,1.9803259419859387e-05
1732814665.983428,378459,1.3902865248383023e-05
1732814712.492255,379459,1.4595752872992307e-05
1732814759.248759,380459,1.2179157238279004e-05
1732814805.0396612,381459,1.100188910641009e-05
1732814851.307081,382459,1.0848360943782609e-05
1732814895.274295,383459,1.0894970728259068e-05
1732814937.789293,384459,1.685501410975121e-05
1732814982.150026,385459,1.3408830454864074e-05
1732815028.902627,386459,1.0822333933901973e-05
1732815077.226466,387459,1.1627558706095442e-05
1732815124.0156958,388459,1.9159711882821284e-05
1732815170.130674,389459,1.6428291928605177e-05
1732815215.7197702,390459,1.2143921594542917e-05
1732815258.344693,391459,2.66409624600783e-05
1732815304.242956,392459,2.3979704565135762e-05
1732815350.7260978,393459,1.546620660519693e-05
1732815396.8389812,394459,1.471618361392757e-05
1732815444.5192199,395459,1.3051259884377941e-05
1732815490.440259,396459,1.2449980204110034e-05
1732815533.3375108,397459,1.2607662938535213e-05
1732815576.0943308,398459,1.1438575711508747e-05
1732815620.350482,399459,1.2936226085003e-05
1732815664.133552,400459,1.1960619303863496e-05
1732815707.9443479,401459,1.2340154171397444e-05
1732815751.782402,402459,1.2378981409710832e-05
1732815795.564987,403459,4.1409464756725356e-05
1732815839.4519958,404459,1.4243811165215448e-05
1732815883.478486,405459,1.2571808838401921e-05
1732815927.69711,406459,1.2333066479186527e-05
1732815971.952211,407459,1.633611464058049e-05
1732816015.74752,408459,1.2025398063997272e-05
1732816059.330517,409459,2.0091471014893614e-05
1732816102.885964,410459,2.286160088260658e-05
1732816146.5796852,411459,1.4961364286136813e-05
1732816190.499927,412459,1.803817394829821e-05
1732816320.712343,414096,1.6240173863479868e-05
1732816365.014862,415096,1.3478696018864866e-05
1732816409.230032,416096,1.180583694804227e-05
1732816453.528289,417096,1.4689533600176219e-05
1732816497.898622,418096,1.337582762062084e-05
1732816542.0605462,419096,1.1155682841490488e-05
1732816586.392098,420096,1.203977080876939e-05
1732816630.6483772,421096,1.0862618182727601e-05
1732816674.6062121,422096,1.070173311745748e-05
1732816718.732366,423096,1.0930349162663333e-05
1732816762.934344,424096,1.1352630281180609e-05
1732816807.394159,425096,1.1433850886533037e-05
1732816851.686275,426096,1.0247278623864986e-05
1732816896.285374,427096,2.3169079213403165e-05
1732816940.5887842,428096,1.316694851993816e-05
1732816984.8297532,429096,1.4780553101445548e-05
1732817029.064924,430096,1.100922509067459e-05
